cell_type	gene	avg_logFC	p_val	p_val_adj	de_family	de_method	de_type
65	Astro_Gja1	Cox7c	-0.286084152539134	1.81438716915717e-13	8.21624020730258e-12	singlecell	MAST	singlecell
66	Astro_Gja1	Csmd1	0.305994600619102	3.88040621853002e-07	2.31962422023863e-06	singlecell	MAST	singlecell
67	Astro_Gja1	Csnk1e	-0.300252954389911	2.6392255979837e-09	2.89711975662982e-08	singlecell	MAST	singlecell
68	Astro_Gja1	Cst3	0.350705974787433	5.35615742614468e-17	5.83166972283218e-15	singlecell	MAST	singlecell
69	Astro_Gja1	Cyfip1	0.258618287006814	2.17250758048787e-13	9.59333610541751e-12	singlecell	MAST	singlecell
70	Astro_Gja1	Cyhr1	0.206893140208294	4.39045316409091e-12	1.20657097262868e-10	singlecell	MAST	singlecell
71	Astro_Gja1	Cyth2	-0.287728583491896	3.71970987345467e-14	2.09700481917328e-12	singlecell	MAST	singlecell
72	Astro_Gja1	Ddrgk1	-0.370400407632688	2.24632887471622e-23	6.28223308628969e-21	singlecell	MAST	singlecell
73	Astro_Gja1	Ddx24	-0.508250905123279	1.19458106557843e-35	7.40796075580225e-33	singlecell	MAST	singlecell
74	Astro_Gja1	Degs1	0.346251561054478	5.06938570389092e-10	6.87960497569897e-09	singlecell	MAST	singlecell
75	Astro_Gja1	Dhcr7	0.216903232745662	9.37618167612967e-05	0.000317578910583323	singlecell	MAST	singlecell
76	Astro_Gja1	Dnaja1	-0.243817147930393	0.00027683004075857	0.000838663311669389	singlecell	MAST	singlecell
77	Astro_Gja1	Dnm3	-0.224761764433368	2.8730180286168e-05	0.000110571657156399	singlecell	MAST	singlecell
78	Astro_Gja1	Dusp3	-0.221327403529114	0.000107729285815475	0.000359593448066024	singlecell	MAST	singlecell
79	Astro_Gja1	Dynll1	-0.758914502316556	2.67096616692601e-50	9.33494505058315e-47	singlecell	MAST	singlecell
80	Astro_Gja1	Dynll2	-0.321186234585455	2.29439177717021e-31	1.12844516957858e-28	singlecell	MAST	singlecell
81	Astro_Gja1	Ednrb	0.257308627724598	5.70229620264779e-12	1.49782413882809e-10	singlecell	MAST	singlecell
82	Astro_Gja1	Eid1	-0.633753495038827	4.23201103364236e-49	1.00601955621402e-45	singlecell	MAST	singlecell
83	Astro_Gja1	Eif1	-0.711777873821111	3.19682157868865e-52	2.27981330884181e-48	singlecell	MAST	singlecell
84	Astro_Gja1	Eif1b	-0.580873345536488	1.22228443604966e-34	6.97337716455053e-32	singlecell	MAST	singlecell
85	Astro_Gja1	Eif3i	-0.306265699829563	5.27127718443418e-22	1.2325283029768e-19	singlecell	MAST	singlecell
86	Astro_Gja1	Emc7	-0.639478250853535	7.28554674848921e-39	5.77298629298342e-36	singlecell	MAST	singlecell
87	Astro_Gja1	Epha5	0.297099999530372	3.19203822990795e-16	3.07621900494439e-14	singlecell	MAST	singlecell
88	Astro_Gja1	Etnppl	-0.221578523360309	1.58940399800415e-12	5.18756732803963e-11	singlecell	MAST	singlecell
89	Astro_Gja1	Fabp5	0.267514351418699	3.29436945616318e-09	3.50915545580698e-08	singlecell	MAST	singlecell
90	Astro_Gja1	Fabp7	0.21502057398979	1.50748855408105e-08	1.3102565049883e-07	singlecell	MAST	singlecell
91	Astro_Gja1	Fam104a	0.209318655008133	9.8368618033092e-07	5.31250132149183e-06	singlecell	MAST	singlecell
92	Astro_Gja1	Fam126b	-0.227524867891191	1.09943027234895e-05	4.65454852315616e-05	singlecell	MAST	singlecell
93	Astro_Gja1	Farp1	-0.240639520801422	6.11212862266296e-16	5.42483341365527e-14	singlecell	MAST	singlecell
94	Astro_Gja1	Fasn	0.247071792083828	6.27363389652987e-06	2.79977597829179e-05	singlecell	MAST	singlecell
95	Astro_Gja1	Fbxl15	-0.306757179310979	1.35681134919233e-15	1.05749728270657e-13	singlecell	MAST	singlecell
96	Astro_Gja1	Fgf14	0.252163563918118	4.158054115587e-07	2.46505970089692e-06	singlecell	MAST	singlecell
97	Astro_Gja1	Fkbp3	-0.319033495349821	9.36171850956625e-23	2.42774892912624e-20	singlecell	MAST	singlecell
98	Astro_Gja1	Flywch1	-0.289144166329772	4.13270527345634e-06	1.91192913770054e-05	singlecell	MAST	singlecell
99	Astro_Gja1	Foxp1	-0.204182064360843	0.000816286074644843	0.00220213510169461	singlecell	MAST	singlecell
100	Astro_Gja1	Fry	-0.222047096511305	7.84405362885472e-08	5.64194336401185e-07	singlecell	MAST	singlecell
101	Astro_Gja1	Fth1	-0.251058688075464	1.80348957017416e-12	5.69945351672258e-11	singlecell	MAST	singlecell
102	Astro_Gja1	G3bp2	-0.219605327781223	6.27115041982176e-16	5.48744898392133e-14	singlecell	MAST	singlecell
103	Astro_Gja1	Gdpd1	-0.276436729067249	1.53922228595118e-07	1.01921668823221e-06	singlecell	MAST	singlecell
104	Astro_Gja1	Gemin7	-0.219320167182563	7.16335784150449e-09	6.87094639498175e-08	singlecell	MAST	singlecell
105	Astro_Gja1	Glo1	-0.301955411794551	1.50641872361312e-11	3.29288297545113e-10	singlecell	MAST	singlecell
106	Astro_Gja1	Gls	-0.627766730550325	5.24307899993576e-36	3.73910178880419e-33	singlecell	MAST	singlecell
107	Astro_Gja1	Gnas	-0.726559779018456	3.27243393766499e-50	9.33494505058315e-47	singlecell	MAST	singlecell
108	Astro_Gja1	Gpr37l1	0.228036695510414	1.38246608758845e-12	4.63955618994683e-11	singlecell	MAST	singlecell
109	Astro_Gja1	Gucy1a1	-0.260557191400262	9.63471579117829e-10	1.19703790356774e-08	singlecell	MAST	singlecell
110	Astro_Gja1	Gucy1b1	-0.351617237216491	3.66902276603342e-17	4.0883806024949e-15	singlecell	MAST	singlecell
111	Astro_Gja1	Guk1	-0.370270311280922	6.55405991297799e-30	2.59668212607792e-27	singlecell	MAST	singlecell
112	Astro_Gja1	H3f3b	-0.545277156899942	3.48857627432266e-42	3.82750487697416e-39	singlecell	MAST	singlecell
113	Astro_Gja1	Herc3	-0.214834479831223	0.000116250605443206	0.000383815366999176	singlecell	MAST	singlecell
114	Astro_Gja1	Hes5	0.218158356183181	6.0125975738105e-11	1.09204368632595e-09	singlecell	MAST	singlecell
115	Astro_Gja1	Hif3a	-0.22607159725347	1.19703842201194e-15	9.43279503489302e-14	singlecell	MAST	singlecell
116	Astro_Gja1	Hip1	-0.214678560056981	8.6530874716002e-11	1.48697574225824e-09	singlecell	MAST	singlecell
117	Astro_Gja1	Hspe1	-0.430322463354561	1.27230676416607e-27	4.65305419930788e-25	singlecell	MAST	singlecell
118	Astro_Gja1	Id1	0.220181902977382	7.46750881355527e-07	4.16213670213907e-06	singlecell	MAST	singlecell
119	Astro_Gja1	Id3	0.293519329206378	3.65005093689352e-07	2.1938759592462e-06	singlecell	MAST	singlecell
120	Astro_Gja1	Igsf8	-0.396252975177448	2.21612898015571e-13	9.72573773660334e-12	singlecell	MAST	singlecell
121	Astro_Gja1	Jagn1	-0.22086123250269	3.8127273903727e-05	0.000142209546989764	singlecell	MAST	singlecell
122	Astro_Gja1	Kcnab1	-0.251742177735375	8.70941833888757e-11	1.49485479864685e-09	singlecell	MAST	singlecell
123	Astro_Gja1	Kcnq3	-0.617403714026442	1.54161519585376e-16	1.58187464305484e-14	singlecell	MAST	singlecell
124	Astro_Gja1	Kifc2	-0.294868000768451	7.24214139037175e-12	1.82822411771455e-10	singlecell	MAST	singlecell
125	Astro_Gja1	Klf13	-0.602633208970429	8.46174503043571e-36	5.74713663662403e-33	singlecell	MAST	singlecell
126	Astro_Gja1	Klhl2	-0.360815397777043	6.20489206157136e-16	5.46298614038224e-14	singlecell	MAST	singlecell
127	Astro_Gja1	Lactb	-0.200757894324677	0.000314888551565304	0.000941562979240237	singlecell	MAST	singlecell
128	Astro_Gja1	Lama3	0.255253512747068	1.23342747157541e-12	4.24936619011597e-11	singlecell	MAST	singlecell
129	Astro_Gja1	Lars2	-0.228151409040228	8.01451948721601e-09	7.55027024082972e-08	singlecell	MAST	singlecell
130	Astro_Gja1	Lcmt1	-0.260675506286659	8.78983127325249e-08	6.2372817637015e-07	singlecell	MAST	singlecell
131	Astro_Gja1	Ldha	-0.307977190981673	6.57116513264108e-10	8.56051920200118e-09	singlecell	MAST	singlecell
132	Astro_Gja1	Lgi1	-0.268244081704796	1.68431554718425e-09	1.94521397971571e-08	singlecell	MAST	singlecell
133	Astro_Gja1	Lgmn	0.229493130808142	2.33731068797403e-10	3.5427271352363e-09	singlecell	MAST	singlecell
134	Astro_Gja1	Lsm4	-0.287666749246807	3.18085880145238e-21	6.5751578384225e-19	singlecell	MAST	singlecell
135	Astro_Gja1	Man1a2	-0.211392430659285	4.89982948107863e-07	2.85950359609756e-06	singlecell	MAST	singlecell
136	Astro_Gja1	Map1lc3b	-0.448350833056099	5.0578479211578e-31	2.40466949664912e-28	singlecell	MAST	singlecell
137	Astro_Gja1	Map7	-0.22063729180869	1.37007054561985e-10	2.2130595914129e-09	singlecell	MAST	singlecell
138	Astro_Gja1	Mcrip1	-0.217557316310636	1.46884501316376e-06	7.57690286537239e-06	singlecell	MAST	singlecell
139	Astro_Gja1	Mdh2	-0.608891855353532	2.65406348184566e-39	2.36593171509779e-36	singlecell	MAST	singlecell
140	Astro_Gja1	Mfge8	0.280962002352439	5.67459431060514e-15	3.78209059122248e-13	singlecell	MAST	singlecell
141	Astro_Gja1	Mgat3	-0.213781449032375	4.59436687181018e-19	6.82598486381548e-17	singlecell	MAST	singlecell
142	Astro_Gja1	Morf4l2	-0.567556750850936	2.17690176783362e-30	9.13210291606202e-28	singlecell	MAST	singlecell
143	Astro_Gja1	Mrpl12	-0.257453483887637	2.07612671813725e-16	2.04219278488217e-14	singlecell	MAST	singlecell
144	Astro_Gja1	Mrpl33	0.207152809366535	4.56218339189588e-06	2.09431675953044e-05	singlecell	MAST	singlecell
145	Astro_Gja1	Mrpl57	-0.230071702629573	1.61616755375871e-15	1.2393224634011e-13	singlecell	MAST	singlecell
146	Astro_Gja1	Mrps12	-0.34737449826957	2.39024575768975e-22	5.87794400722913e-20	singlecell	MAST	singlecell
147	Astro_Gja1	Mrps18c	0.200465095846196	1.32160859816061e-07	8.94402508106315e-07	singlecell	MAST	singlecell
148	Astro_Gja1	Mt1	0.255953541332591	2.19615313702277e-10	3.36814324659739e-09	singlecell	MAST	singlecell
149	Astro_Gja1	Mt3	0.344095882563819	5.70851327292402e-14	3.01557499302649e-12	singlecell	MAST	singlecell
150	Astro_Gja1	Mtch1	-0.532048888762033	3.13505881234596e-43	4.47153438404905e-40	singlecell	MAST	singlecell
151	Astro_Gja1	Myh10	-0.213843879295576	9.59351077999498e-19	1.34149259073597e-16	singlecell	MAST	singlecell
152	Astro_Gja1	N4bp2l2	0.248738658291282	1.88467446291487e-16	1.87979803248635e-14	singlecell	MAST	singlecell
153	Astro_Gja1	Nap1l5	-0.434609300108675	1.70777341934849e-30	7.3812037212629e-28	singlecell	MAST	singlecell
154	Astro_Gja1	Napb	-0.284771656747535	8.58310793063305e-24	2.60469932797062e-21	singlecell	MAST	singlecell
155	Astro_Gja1	Ndfip2	-0.237254561766544	1.26458525149719e-16	1.30701300305105e-14	singlecell	MAST	singlecell
156	Astro_Gja1	Ndufa12	-0.231571101615953	8.14917964265903e-07	4.50685340221969e-06	singlecell	MAST	singlecell
157	Astro_Gja1	Ndufa2	-0.365744145042553	1.55750686417948e-23	4.44294408075838e-21	singlecell	MAST	singlecell
158	Astro_Gja1	Ndufa5	-0.295943038217927	7.76028421410561e-22	1.75690371025061e-19	singlecell	MAST	singlecell
159	Astro_Gja1	Ndufa7	-0.257721047535756	2.25719241550357e-06	1.11630844044131e-05	singlecell	MAST	singlecell
160	Astro_Gja1	Ndufb10	-0.691685698619219	6.80467527694556e-49	1.38650119250106e-45	singlecell	MAST	singlecell
161	Astro_Gja1	Ndufb11	-0.415272159059696	5.46238309933188e-20	9.38719117926864e-18	singlecell	MAST	singlecell
162	Astro_Gja1	Ndufs5	-0.336739727048628	2.76858532833357e-09	3.02360892327884e-08	singlecell	MAST	singlecell
163	Astro_Gja1	Nedd8	-0.497972742760922	1.47833832765988e-21	3.29461555740826e-19	singlecell	MAST	singlecell
164	Astro_Gja1	Neu1	-0.387882782189592	2.26908104215966e-15	1.68983057094149e-13	singlecell	MAST	singlecell
165	Astro_Gja1	Nfe2l1	-0.265773304793253	1.80932137232855e-21	3.97020780515726e-19	singlecell	MAST	singlecell
166	Astro_Gja1	Nlgn3	-0.405251688330109	1.38620049551886e-22	3.46866274869921e-20	singlecell	MAST	singlecell
167	Astro_Gja1	Npdc1	-0.229028965051191	8.20213033087444e-16	6.9635110065037e-14	singlecell	MAST	singlecell
168	Astro_Gja1	Npm1	-0.229966784516383	5.31998828247294e-18	6.59817329329666e-16	singlecell	MAST	singlecell
169	Astro_Gja1	Nptn	-0.52917401323442	3.60746323488177e-28	1.35403284523997e-25	singlecell	MAST	singlecell
170	Astro_Gja1	Nsf	-0.491037768399324	2.48776489995781e-22	6.01406623188105e-20	singlecell	MAST	singlecell
171	Astro_Gja1	Nucks1	-0.262264250127645	6.14004228997064e-07	3.50021675387095e-06	singlecell	MAST	singlecell
172	Astro_Gja1	Nudc	-0.221528074834981	7.84818589017599e-18	9.48632841962543e-16	singlecell	MAST	singlecell
173	Astro_Gja1	Omg	0.214504020638748	3.59192163313557e-08	2.81956952412838e-07	singlecell	MAST	singlecell
174	Astro_Gja1	Palld	0.201945839730353	1.00539498614827e-11	2.41439651099428e-10	singlecell	MAST	singlecell
175	Astro_Gja1	Pard6a	-0.2141931272919	3.00957672383621e-08	2.40884359214792e-07	singlecell	MAST	singlecell
176	Astro_Gja1	Pcbp1	-0.285449423162982	3.37056303455877e-23	9.24506549267534e-21	singlecell	MAST	singlecell
177	Astro_Gja1	Pdap1	-0.310853803327355	6.04916129087139e-22	1.3915997982532e-19	singlecell	MAST	singlecell
178	Astro_Gja1	Pdcd5	-0.238973937554149	5.02327690350796e-06	2.28247844774559e-05	singlecell	MAST	singlecell
179	Astro_Gja1	Pfdn5	-0.344194567267716	1.87857659370013e-25	6.23119487347557e-23	singlecell	MAST	singlecell
180	Astro_Gja1	Pfn1	-0.348288768361822	4.53832880128203e-21	9.11692728065995e-19	singlecell	MAST	singlecell
181	Astro_Gja1	Phyhipl	0.22331303887837	5.41406750266983e-11	9.97685333211625e-10	singlecell	MAST	singlecell
182	Astro_Gja1	Pink1	-0.24401765715551	4.41156806933429e-07	2.59580013914666e-06	singlecell	MAST	singlecell
183	Astro_Gja1	Plcb1	-0.228581655646258	6.99740115316767e-09	6.74350896267773e-08	singlecell	MAST	singlecell
184	Astro_Gja1	Pnpla7	-0.247564581757364	4.71752507368273e-08	3.60589818466971e-07	singlecell	MAST	singlecell
185	Astro_Gja1	Ppp2r1a	-0.204339077879024	0.000261783368118556	0.000797823969973282	singlecell	MAST	singlecell
186	Astro_Gja1	Prdx2	-0.225917410751876	0.000562542199710569	0.00158411439180096	singlecell	MAST	singlecell
187	Astro_Gja1	Prickle1	-0.746042923459856	3.11405864813943e-39	2.61269520578898e-36	singlecell	MAST	singlecell
188	Astro_Gja1	Prkar1a	-0.62415456978272	2.63822376147655e-42	3.135748792495e-39	singlecell	MAST	singlecell
189	Astro_Gja1	Prmt1	0.347066619744751	5.46264367860406e-20	9.38719117926864e-18	singlecell	MAST	singlecell
190	Astro_Gja1	Prnp	0.266928250509539	3.21343659538374e-13	1.32466029364041e-11	singlecell	MAST	singlecell
191	Astro_Gja1	Psenen	0.256093220037826	8.42424931649315e-09	7.87385766717837e-08	singlecell	MAST	singlecell
192	Astro_Gja1	Psma4	-0.266285326434258	4.83994787423822e-13	1.88098573651934e-11	singlecell	MAST	singlecell
193	Astro_Gja1	Psma5	-0.422815345298895	4.68580985059239e-18	5.86260578061397e-16	singlecell	MAST	singlecell
194	Astro_Gja1	Psma7	-0.224317980459248	3.7655314010778e-18	4.79533699764042e-16	singlecell	MAST	singlecell
195	Astro_Gja1	Psmb1	-0.290700381651456	1.67460013818193e-08	1.43971198136762e-07	singlecell	MAST	singlecell
196	Astro_Gja1	Psmb6	-0.266907252190433	1.97111492563194e-20	3.55873571953017e-18	singlecell	MAST	singlecell
197	Astro_Gja1	Psmc3	-0.26088424414216	7.54847346220191e-13	2.76770892008704e-11	singlecell	MAST	singlecell
198	Astro_Gja1	Psmc4	-0.278634821022252	1.69469345426053e-15	1.29258891647689e-13	singlecell	MAST	singlecell
199	Astro_Gja1	Psmd2	-0.257433211113728	3.32543928624838e-09	3.53696797462793e-08	singlecell	MAST	singlecell
200	Astro_Gja1	Psmd3	-0.310785568452359	1.5163942662189e-15	1.16909899562595e-13	singlecell	MAST	singlecell
201	Astro_Gja1	Ptma	-0.377265992961812	1.34232359077868e-12	4.52613744096365e-11	singlecell	MAST	singlecell
202	Astro_Gja1	Ptms	-0.226536829692688	3.448524929751e-18	4.43119919576923e-16	singlecell	MAST	singlecell
203	Astro_Gja1	Purb	-0.590936446498334	3.4526064679712e-23	9.29142000993834e-21	singlecell	MAST	singlecell
204	Astro_Gja1	R3hdm4	-0.240715452845173	2.29014487341275e-14	1.32781854997911e-12	singlecell	MAST	singlecell
205	Astro_Gja1	Rab14	-0.237954292726745	1.72339723557506e-06	8.76009079508448e-06	singlecell	MAST	singlecell
206	Astro_Gja1	Rab26	-0.202056035337341	7.38075707918724e-12	1.85428798971818e-10	singlecell	MAST	singlecell
207	Astro_Gja1	Rack1	-0.278317023435836	2.61275551408647e-19	4.14063687749059e-17	singlecell	MAST	singlecell
208	Astro_Gja1	Ramac	-0.25082692516733	8.27739664979596e-16	6.98582890035738e-14	singlecell	MAST	singlecell
209	Astro_Gja1	Ranbp10	-0.264846940463606	7.61981016777373e-07	4.23874229418708e-06	singlecell	MAST	singlecell
210	Astro_Gja1	Rasgrp1	-0.21902418189718	1.25772760841799e-11	2.83396032841481e-10	singlecell	MAST	singlecell
211	Astro_Gja1	Rer1	-0.49916405078073	1.28612637904064e-33	7.05539251702177e-31	singlecell	MAST	singlecell
212	Astro_Gja1	Rex1bd	-0.241760498348928	1.82800443569783e-14	1.09091327474302e-12	singlecell	MAST	singlecell
213	Astro_Gja1	Rfx7	-0.271687286910847	6.51833211709896e-18	8.01473887811918e-16	singlecell	MAST	singlecell
214	Astro_Gja1	Rgl1	0.207748280200261	1.11564754039729e-09	1.35828220832299e-08	singlecell	MAST	singlecell
215	Astro_Gja1	Rhbdd2	-0.20317214825493	4.80044201652687e-06	2.19029764816771e-05	singlecell	MAST	singlecell
216	Astro_Gja1	Rnf11	-0.302996634366966	5.44521182152434e-09	5.42353744486046e-08	singlecell	MAST	singlecell
217	Astro_Gja1	Rnf7	-0.282079359281958	2.50987766082469e-09	2.76435405994924e-08	singlecell	MAST	singlecell
218	Astro_Gja1	Rnmt	-0.321913838378942	1.16119600283877e-13	5.65260702678819e-12	singlecell	MAST	singlecell
219	Astro_Gja1	Rnps1	-0.226354835196762	9.29118273971607e-06	3.99157046435453e-05	singlecell	MAST	singlecell
220	Astro_Gja1	Robo1	-0.253814422521739	1.15197494880909e-11	2.65867616421748e-10	singlecell	MAST	singlecell
221	Astro_Gja1	Rock2	-0.342005642633379	1.1167739817206e-08	1.00495566569596e-07	singlecell	MAST	singlecell
222	Astro_Gja1	Rpl10	-0.435848876485471	1.18596134571589e-35	7.40796075580225e-33	singlecell	MAST	singlecell
223	Astro_Gja1	Rpl13	-0.251840099118586	5.22620365169877e-15	3.54958774686569e-13	singlecell	MAST	singlecell
224	Astro_Gja1	Rpl22	-0.223915600521696	5.92404232593988e-15	3.91178776365187e-13	singlecell	MAST	singlecell
225	Astro_Gja1	Rpl30	-0.513923900758068	3.26912073087083e-27	1.16568672461027e-24	singlecell	MAST	singlecell
